obs_mode,train_scenario,test_scenario,algo,reward_config,seed,reward_mean,reward_std,ch4_avg,ch4_std,violation_rate,violation_rate_std,overall_score,terminated_rate,ph_mean,vfa_max_mean,vfa_cvar95,vfa_worst_episode,score_worst,score_cvar95,curriculum
full,high_load,low_load,sac,safety_first_curriculum,456,0.44720145907682723,0.0,914.47414446816,0.0,0.0,0.0,0.6634914464761927,0.0,7.19536809981344,0.15044186047790187,0.0,0.0,0.6634914464761928,-0.6634914464761928,True
full,high_load,shock_load,sac,safety_first_curriculum,456,0.7138227434394968,0.0,1522.7021962336717,2.396728981215028e-13,0.0,0.0,0.8844514297081429,0.0,7.21817656782262,0.16744281332946878,0.0,0.0,0.8844514297081429,-0.8844514297081429,True
full,high_load,temperature_drop,sac,safety_first_curriculum,456,0.7129873613850826,0.0,1520.9174504498985,0.0,0.0,0.0,0.8836293210319937,0.0,7.218520261027665,0.16701979025652322,0.0,0.0,0.8836293210319938,-0.8836293210319938,True
full,high_load,cold_winter,sac,safety_first_curriculum,456,-0.2757890603790722,5.851389114294502e-17,969.2513236646644,1.198364490607514e-13,0.3313650573115665,0.0,0.5383532277797176,0.0,7.155809974856821,0.43247507793093165,0.3313650573115665,0.3313650573115665,0.5383532277797176,-0.5383532277797176,True
full,low_load,nominal,sac,safety_first_curriculum,42,-1.1872420505721077,0.0,2180.6714714515465,0.0,0.8739145536644667,1.1702778228589004e-16,0.6640910513308322,0.0,7.272828805164759,0.27536685029279306,0.8739145536644668,0.8739145536644668,0.6640910513308322,-0.6640910513308322,True
full,low_load,high_load,sac,safety_first_curriculum,42,-2.379565540416046,0.0,2309.276477478402,0.0,0.9826328586314691,1.1702778228589004e-16,0.6557982435581874,0.0,7.318360892629021,0.438862968841706,0.9826328586314692,0.9826328586314692,0.6557982435581873,-0.6557982435581873,True
full,low_load,low_load,sac,safety_first_curriculum,42,0.7738562656619541,0.0,1744.4693544270576,0.0,0.0034734282737061478,0.0,0.9102200319489755,0.0,7.1858128739556975,0.20368749849732284,0.0034734282737061478,0.0034734282737061478,0.9102200319489755,-0.9102200319489755,True
full,low_load,shock_load,sac,safety_first_curriculum,42,-1.198821940901468,0.0,2181.3042258983705,0.0,0.8784300104202847,1.1702778228589004e-16,0.6623886643309598,0.0,7.273297965592144,0.2761657900812394,0.8784300104202848,0.8784300104202848,0.6623886643309597,-0.6623886643309597,True
full,low_load,temperature_drop,sac,safety_first_curriculum,42,-1.1849889790454,0.0,2180.530036691318,0.0,0.8732198680097255,1.1702778228589004e-16,0.664336653013158,0.0,7.272839799833918,0.2754702139110662,0.8732198680097256,0.8732198680097256,0.6643366530131581,-0.6643366530131581,True
full,low_load,cold_winter,sac,safety_first_curriculum,42,-0.751211601643347,1.1702778228589004e-16,1721.8199694661446,2.396728981215028e-13,0.6981016533986528,0.0,-0.37462911665200904,1.0,7.202694673759029,0.8007804649289515,0.6981016533986528,0.6981016533986528,-0.37462911665200904,0.37462911665200904,True
full,low_load,nominal,sac,safety_first_curriculum,123,-0.31147126668596575,0.0,1823.2060503225719,0.0,0.7450503647099688,0.0,0.6364197585943107,0.0,7.27536238017358,0.21862884681316092,0.7450503647099688,0.7450503647099688,0.6364197585943105,-0.6364197585943105,True
full,low_load,high_load,sac,safety_first_curriculum,123,-1.5001634960610608,2.340555645717801e-16,2040.2377577957147,2.396728981215028e-13,0.9565821465786731,0.0,0.608635302093915,0.0,7.3169575185880955,0.32007564240572034,0.9565821465786731,0.9565821465786731,0.608635302093915,-0.608635302093915,True
full,low_load,low_load,sac,safety_first_curriculum,123,0.523894309703872,1.1702778228589004e-16,1061.8504791476457,2.396728981215028e-13,0.0,0.0,0.7136777361354447,0.0,7.218956140005038,0.17198062430860298,0.0,0.0,0.7136777361354447,-0.7136777361354447,True
full,low_load,shock_load,sac,safety_first_curriculum,123,-0.3301826969995746,0.0,1826.2963787682213,2.396728981215028e-13,0.7519972212573809,1.1702778228589004e-16,0.6343146023508865,0.0,7.275816573798925,0.21862884681316092,0.751997221257381,0.751997221257381,0.6343146023508865,-0.6343146023508865,True
full,low_load,temperature_drop,sac,safety_first_curriculum,123,-0.3162584282690003,0.0,1823.2380752082688,0.0,0.7460923931920805,0.0,0.6359903273291809,0.0,7.275459184508916,0.21862884681316092,0.7460923931920805,0.7460923931920805,0.6359903273291808,-0.6359903273291808,True
full,low_load,cold_winter,sac,safety_first_curriculum,123,-0.009996922627079297,0.0,1367.3020754813476,0.0,0.1501883239171375,0.0,-0.252317410065756,1.0,7.210598022918402,0.8009868323311077,0.1501883239171375,0.1501883239171375,-0.2523174100657559,0.2523174100657559,True
full,low_load,nominal,sac,safety_first_curriculum,456,-1.2743178253285927,0.0,2165.5557287290358,0.0,0.9215005210142412,1.1702778228589004e-16,0.6258261030646437,0.0,7.2757552370880045,0.29827625161465476,0.9215005210142411,0.9215005210142411,0.6258261030646437,-0.6258261030646437,True
full,low_load,high_load,sac,safety_first_curriculum,456,-2.490867084999786,4.681111291435602e-16,2366.6760471494445,4.793457962430056e-13,0.9909690864883641,1.1702778228589004e-16,0.652655893286872,0.0,7.322468114102125,0.4924051721777342,0.990969086488364,0.990969086488364,0.652655893286872,-0.652655893286872,True
full,low_load,low_load,sac,safety_first_curriculum,456,0.6199813232453029,0.0,1470.6827241062715,0.0,0.05939562348037512,7.314236392868128e-18,0.8031787296497374,0.0,7.19592239639704,0.2135419786366457,0.05939562348037513,0.05939562348037513,0.8031787296497374,-0.8031787296497374,True
full,low_load,shock_load,sac,safety_first_curriculum,456,-1.3132823432118526,0.0,2164.37841637199,0.0,0.9239319208058353,0.0,0.6243493381365504,0.0,7.276961200877112,0.3074594162270666,0.9239319208058353,0.9239319208058353,0.6243493381365504,-0.6243493381365504,True
full,low_load,temperature_drop,sac,safety_first_curriculum,456,-1.2709887845592118,0.0,2164.7248736534057,0.0,0.9187217783952762,1.1702778228589004e-16,0.6267681691959088,0.0,7.275873465637081,0.29806155052413275,0.9187217783952761,0.9187217783952761,0.6267681691959088,-0.6267681691959088,True
full,low_load,cold_winter,sac,safety_first_curriculum,456,-0.03699109233277486,0.0,1413.0758481361645,0.0,0.33044420368364025,5.851389114294502e-17,-0.32892144772876286,1.0,7.187838084368389,0.8016015229507996,0.3304442036836403,0.3304442036836403,-0.32892144772876286,0.32892144772876286,True
full,shock_load,nominal,sac,safety_first_curriculum,42,0.8349582370872126,0.0,1815.7280382772435,0.0,0.0,0.0,0.9438970437568803,0.0,7.230992085504939,0.19245274364073522,0.0,0.0,0.9438970437568803,-0.9438970437568803,True
full,shock_load,high_load,sac,safety_first_curriculum,42,0.0979060689722938,0.0,1914.9810528525716,0.0,0.5230982980201457,1.1702778228589004e-16,0.7626468629986964,0.0,7.2575539374455955,0.20840798291862095,0.5230982980201458,0.5230982980201458,0.7626468629986963,-0.7626468629986963,True
full,shock_load,low_load,sac,safety_first_curriculum,42,0.7135661613224468,1.1702778228589004e-16,1599.8912898811832,0.0,0.0,0.0,0.8895045021101715,0.0,7.173213659000567,0.1899443159486221,0.0,0.0,0.8895045021101717,-0.8895045021101717,True
full,shock_load,shock_load,sac,safety_first_curriculum,42,0.8351401272465828,0.0,1816.008438288364,0.0,0.0,0.0,0.9438800188803456,0.0,7.231272597549181,0.19245274364073522,0.0,0.0,0.9438800188803453,-0.9438800188803453,True
full,shock_load,temperature_drop,sac,safety_first_curriculum,42,0.835178274135585,0.0,1815.6282036692196,0.0,0.0,0.0,0.9439062589122497,0.0,7.231023809519553,0.19245274364073522,0.0,0.0,0.9439062589122496,-0.9439062589122496,True
full,shock_load,cold_winter,sac,safety_first_curriculum,42,-0.21704202896220254,0.0,1529.2098036853863,2.396728981215028e-13,0.4605263157894736,5.851389114294502e-17,-0.32282357163684505,1.0,7.200966314178681,0.8016849540163987,0.4605263157894737,0.4605263157894737,-0.32282357163684505,0.32282357163684505,True
full,shock_load,nominal,sac,safety_first_curriculum,123,0.7803466437815683,0.0,1656.5795370967983,0.0,0.0,0.0,0.8995250090710396,0.0,7.227419195541829,0.17624940435780487,0.0,0.0,0.8995250090710396,-0.8995250090710396,True
full,shock_load,high_load,sac,safety_first_curriculum,123,0.6800840678442632,0.0,1851.312633226272,2.396728981215028e-13,0.12191733240708577,2.925694557147251e-17,0.9006175495521734,0.0,7.241355567955521,0.1923287433969451,0.1219173324070858,0.1219173324070858,0.9006175495521735,-0.9006175495521735,True
full,shock_load,low_load,sac,safety_first_curriculum,123,0.5389053574352178,1.1702778228589004e-16,1172.978970778282,0.0,0.0,0.0,0.7763995947562201,0.0,7.170078246786831,0.14942150791896988,0.0,0.0,0.7763995947562201,-0.7763995947562201,True
full,shock_load,shock_load,sac,safety_first_curriculum,123,0.7798588514550604,0.0,1655.3905929417756,2.396728981215028e-13,0.0,0.0,0.8991742874585272,0.0,7.227577247493871,0.17638785830042966,0.0,0.0,0.8991742874585273,-0.8991742874585273,True
full,shock_load,temperature_drop,sac,safety_first_curriculum,123,0.7792075221875737,0.0,1653.0189017089826,0.0,0.0,0.0,0.8985052340752226,0.0,7.2271147424062905,0.17554809621722037,0.0,0.0,0.8985052340752225,-0.8985052340752225,True
full,shock_load,cold_winter,sac,safety_first_curriculum,123,-0.06818008522293909,0.0,1078.8555882164153,2.396728981215028e-13,0.19587053571428575,2.925694557147251e-17,-0.3310851704011042,1.0,7.192800342046953,0.8017716716864014,0.19587053571428573,0.19587053571428573,-0.3310851704011042,0.3310851704011042,True
full,shock_load,nominal,sac,safety_first_curriculum,456,0.605235056146909,0.0,1599.5523129004637,2.396728981215028e-13,0.10316081972907258,1.4628472785736255e-17,0.8650030264505,0.0,7.244028325283091,0.16131310478388255,0.1031608197290726,0.1031608197290726,0.8650030264505,-0.8650030264505,True
full,shock_load,high_load,sac,safety_first_curriculum,456,0.34946468066241426,0.0,1703.439697428677,0.0,0.30496700243139985,5.851389114294502e-17,0.8074916533155975,0.0,7.255590994854876,0.16556106305933843,0.3049670024313998,0.3049670024313998,0.8074916533155975,-0.8074916533155975,True
full,shock_load,low_load,sac,safety_first_curriculum,456,0.6491692926752691,1.1702778228589004e-16,1400.7456515590802,0.0,0.0,0.0,0.8555415768367156,0.0,7.194994418705595,0.1459797577264431,0.0,0.0,0.8555415768367157,-0.8555415768367157,True
full,shock_load,shock_load,sac,safety_first_curriculum,456,0.6055138006608354,0.0,1600.8855430518336,2.396728981215028e-13,0.10316081972907258,1.4628472785736255e-17,0.8651006892882865,0.0,7.244233482209168,0.16129676836597562,0.1031608197290726,0.1031608197290726,0.8651006892882864,-0.8651006892882864,True
full,shock_load,temperature_drop,sac,safety_first_curriculum,456,0.6053572224117996,0.0,1599.3794033413046,0.0,0.10316081972907258,1.4628472785736255e-17,0.8649515037529071,0.0,7.24417519736498,0.16129876306074734,0.1031608197290726,0.1031608197290726,0.8649515037529071,-0.8649515037529071,True
full,shock_load,cold_winter,sac,safety_first_curriculum,456,0.06600124830602552,0.0,1274.9163046574874,2.396728981215028e-13,0.18756319514661274,0.0,-0.2715718342611607,1.0,7.214335982631935,0.8031557958707796,0.18756319514661274,0.18756319514661274,-0.2715718342611607,0.2715718342611607,True
full,temperature_drop,nominal,sac,safety_first_curriculum,42,0.830477524475899,1.1702778228589004e-16,1898.0063508046612,0.0,0.02639805488016673,3.657118196434064e-18,0.940078232420243,0.0,7.228532814378724,0.21484762598237558,0.026398054880166725,0.026398054880166725,0.940078232420243,-0.940078232420243,True
full,temperature_drop,high_load,sac,safety_first_curriculum,42,0.7195896993336371,0.0,2040.478704187163,0.0,0.1576936436262591,2.925694557147251e-17,0.9316835424574194,0.0,7.247231519825429,0.23169705921186665,0.15769364362625912,0.15769364362625912,0.9316835424574194,-0.9316835424574194,True
full,temperature_drop,low_load,sac,safety_first_curriculum,42,0.4745056598879726,0.0,1016.5882761191967,0.0,0.0,0.0,0.6494777516362017,0.0,7.183456777100754,0.196763350073289,0.0,0.0,0.6494777516362018,-0.6494777516362018,True
full,temperature_drop,shock_load,sac,safety_first_curriculum,42,0.8330758472333233,1.1702778228589004e-16,1901.5410693181389,4.793457962430056e-13,0.02535602639805488,0.0,0.9413557474603443,0.0,7.2287932233045895,0.21484762598237558,0.02535602639805488,0.02535602639805488,0.9413557474603444,-0.9413557474603444,True
full,temperature_drop,temperature_drop,sac,safety_first_curriculum,42,0.831008792478255,0.0,1896.8682796711687,2.396728981215028e-13,0.02605071205279611,0.0,0.9400007550564918,0.0,7.228288450900995,0.21484762598237558,0.02605071205279611,0.02605071205279611,0.9400007550564919,-0.9400007550564919,True
full,temperature_drop,cold_winter,sac,safety_first_curriculum,42,0.2101484330031269,0.0,888.4465597130735,0.0,0.14727335880514067,0.0,0.553405874938991,0.0,7.194612136796041,0.23224157502370074,0.14727335880514067,0.14727335880514067,0.5534058749389908,-0.5534058749389908,True
full,temperature_drop,nominal,sac,safety_first_curriculum,123,0.767445371955554,0.0,1885.4815735890486,2.396728981215028e-13,0.07120527961097603,0.0,0.9244861015491154,0.0,7.235437784853444,0.21327456265161393,0.07120527961097603,0.07120527961097603,0.9244861015491153,-0.9244861015491153,True
full,temperature_drop,high_load,sac,safety_first_curriculum,123,0.5615121014887198,1.1702778228589004e-16,2043.6562201522647,0.0,0.28343174713442165,0.0,0.8810864193684186,0.0,7.248308835752501,0.22216518681153336,0.28343174713442165,0.28343174713442165,0.8810864193684186,-0.8810864193684186,True
full,temperature_drop,low_load,sac,safety_first_curriculum,123,0.6827169993790594,0.0,1542.3148736882208,2.396728981215028e-13,0.0093782563390066,0.0,0.8619898902473576,0.0,7.187031642043747,0.20664545482206406,0.0093782563390066,0.0093782563390066,0.8619898902473575,-0.8619898902473575,True
full,temperature_drop,shock_load,sac,safety_first_curriculum,123,0.761527570804384,0.0,1892.0665334684022,0.0,0.07884682181312955,1.4628472785736255e-17,0.9226638081234281,0.0,7.235890122659663,0.21616841089153377,0.07884682181312956,0.07884682181312956,0.9226638081234282,-0.9226638081234282,True
full,temperature_drop,temperature_drop,sac,safety_first_curriculum,123,0.7608815861979148,1.1702778228589004e-16,1884.984569004359,2.396728981215028e-13,0.07745745050364708,1.4628472785736255e-17,0.9218703192135855,0.0,7.236234843728892,0.2135182066362316,0.0774574505036471,0.0774574505036471,0.9218703192135855,-0.9218703192135855,True
full,temperature_drop,cold_winter,sac,safety_first_curriculum,123,-0.38396393322938493,0.0,1813.3816602507177,0.0,0.47406639004149376,0.0,-0.23807072399675447,1.0,7.209136279141684,0.8030037685451866,0.47406639004149376,0.47406639004149376,-0.23807072399675444,0.23807072399675444,True
full,temperature_drop,nominal,sac,safety_first_curriculum,456,0.6149810363611115,1.1702778228589004e-16,1333.7688670900347,2.396728981215028e-13,0.0,0.0,0.8128251229012884,0.0,7.212756310140516,0.17148390557221266,0.0,0.0,0.8128251229012884,-0.8128251229012884,True
full,temperature_drop,high_load,sac,safety_first_curriculum,456,0.7139793413424271,0.0,1716.1431767219772,2.396728981215028e-13,0.05140673845085099,0.0,0.9071398381999263,0.0,7.2555344137221365,0.18753714385520812,0.05140673845085099,0.05140673845085099,0.9071398381999263,-0.9071398381999263,True
full,temperature_drop,low_load,sac,safety_first_curriculum,456,0.3877785830901961,0.0,866.6482822308823,0.0,0.0,0.0,0.6364402161818115,0.0,7.152038231563489,0.16120321458907352,0.0,0.0,0.6364402161818115,-0.6364402161818115,True
full,temperature_drop,shock_load,sac,safety_first_curriculum,456,0.6208972929436232,1.1702778228589004e-16,1346.8825552538913,0.0,0.0,0.0,0.8168682139861524,0.0,7.213953152905248,0.1825187655297546,0.0,0.0,0.8168682139861523,-0.8168682139861523,True
full,temperature_drop,temperature_drop,sac,safety_first_curriculum,456,0.6151576520242138,1.1702778228589004e-16,1335.5964835092486,2.396728981215028e-13,0.0,0.0,0.8134659996626897,0.0,7.213061618531266,0.17148390557221266,0.0,0.0,0.8134659996626898,-0.8134659996626898,True
full,temperature_drop,cold_winter,sac,safety_first_curriculum,456,0.23182576724589596,2.925694557147251e-17,500.08309870666125,5.99182245303757e-14,0.0,0.0,0.5288706562208966,0.0,7.2135260220404644,0.16577445728574375,0.0,0.0,0.5288706562208966,-0.5288706562208966,True
full,cold_winter,nominal,sac,safety_first_curriculum,42,-0.6889778851218626,1.1702778228589004e-16,2029.5981379542168,2.396728981215028e-13,0.8061827023271968,1.1702778228589004e-16,0.662663701399479,0.0,7.2769271912250515,0.24501240003770372,0.8061827023271969,0.8061827023271969,0.662663701399479,-0.662663701399479,True
full,cold_winter,high_load,sac,safety_first_curriculum,42,-1.8186538662329812,0.0,2128.2149606661887,4.793457962430056e-13,0.9795067731851338,1.1702778228589004e-16,0.6188870451848076,0.0,7.323121000390158,0.31432740847118923,0.9795067731851337,0.9795067731851337,0.6188870451848075,-0.6188870451848075,True
full,cold_winter,low_load,sac,safety_first_curriculum,42,0.6838493351280903,1.1702778228589004e-16,1492.323286973818,2.396728981215028e-13,0.0,0.0,0.8457203283040344,0.0,7.184327045960982,0.18978726837089427,0.0,0.0,0.8457203283040344,-0.8457203283040344,True
